seqid	seqid_raw	probeid	sumstat_file	file_basename	parsed_symbol	parsed_alias	package_symbol	symbol	gene_name	target_full_name	gene_name_hg38	uniprot_ids	entrez_ids	ensembl_gene_ids	gene_id_hg38	cytoband	chromosome_hg38	gene_start_hg38	gene_end_hg38	strand_hg38	tss_hg38	n_somascan_rows	n_coord_rows	mapping_source
"SeqId_12415_122"	"12415_122"	"12415-122"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/12415_122_EDF1_EDF1.txt.gz"	"12415_122_EDF1_EDF1.txt.gz"	"EDF1"	"EDF1"	"EDF1"	"EDF1"	"endothelial differentiation related factor 1"	"Endothelial differentiation-related factor 1"	"EDF1"	"O60869;Q5T5T2;Q9UIM1"	"8721"	"ENSG00000107223"	"ENSG00000107223"	"9q34.3"	"9"	136862119	136866286	-1	136866286	3	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_9360_33"	"9360_33"	"9360-33"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/9360_33_EDIL3_EDIL3.txt.gz"	"9360_33_EDIL3_EDIL3.txt.gz"	"EDIL3"	"EDIL3"	"EDIL3"	"EDIL3"	"EGF like repeats and discoidin domains 3"	"EGF-like repeat and discoidin I-like domain-containing protein 3"	"EDIL3"	"O43854;B2R763;O43855;Q5D094;Q8N610"	"10085"	"ENSG00000164176"	"ENSG00000164176"	"5q14.3"	"5"	83940554	84384793	-1	84384793	5	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_6495_14"	"6495_14"	"6495-14"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/6495_14_EDN1_Endothelin_1.txt.gz"	"6495_14_EDN1_Endothelin_1.txt.gz"	"EDN1"	"Endothelin_1"	"EDN1"	"EDN1"	"endothelin 1"	"Endothelin-1"	"EDN1"	"P05305;Q6FH53;Q96DA1"	"1906"	"ENSG00000078401"	"ENSG00000078401"	"6p24.1"	"6"	12290363	12297194	1	12290363	3	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_12574_36"	"12574_36"	"12574-36"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/12574_36_EDN2_Endothelin_2.txt.gz"	"12574_36_EDN2_Endothelin_2.txt.gz"	"EDN2"	"Endothelin_2"	"EDN2"	"EDN2"	"endothelin 2"	"Endothelin-2"	"EDN2"	"P20800;Q5T1R3"	"1907"	"ENSG00000127129"	"ENSG00000127129"	"1p34.2"	"1"	41478775	41484673	-1	41484673	2	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_15383_200"	"15383_200"	"15383-200"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/15383_200_EDN3_Endothelin_3.txt.gz"	"15383_200_EDN3_Endothelin_3.txt.gz"	"EDN3"	"Endothelin_3"	"EDN3"	"EDN3"	"endothelin 3"	"Endothelin-3"	"EDN3"	"A0A2R8Y214;Q4FAT2;E1P5I5;P14138;Q03229;Q7Z6D2;Q9UGT7"	"1908"	"ENSG00000124205"	"ENSG00000124205"	"20q13.32"	"20"	59300427	59325992	1	59300427	7	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_14043_12"	"14043_12"	"14043-12"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/14043_12_EEA1_EEA1.txt.gz"	"14043_12_EEA1_EEA1.txt.gz"	"EEA1"	"EEA1"	"EEA1"	"EEA1"	"early endosome antigen 1"	"Early endosome antigen 1"	"EEA1"	"Q14221;Q15075"	"8411"	"ENSG00000102189"	"ENSG00000102189"	"12q22"	"12"	92770637	92929331	-1	92929331	2	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_5882_34"	"5882_34"	"5882-34"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/5882_34_EEF1B2_EF_1_beta.txt.gz"	"5882_34_EEF1B2_EF_1_beta.txt.gz"	"EEF1B2"	"EF_1_beta"	"EEF1B2"	"EEF1B2"	"eukaryotic translation elongation factor 1 beta 2"	"Elongation factor 1-beta"	"EEF1B2"	"A4D1M6;A8K795;P24534;Q6IBH9"	"1933"	"ENSG00000114942;ENSG00000283391"	"ENSG00000114942"	"2q33.3"	"2"	206159585	206162928	1	206159585	8	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_17826_341"	"17826_341"	"17826-341"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/17826_341_EEF1D_EF1D.txt.gz"	"17826_341_EEF1D_EF1D.txt.gz"	"EEF1D"	"EF1D"	"EEF1D"	"EEF1D"	"eukaryotic translation elongation factor 1 delta"	"Elongation factor 1-delta"	"EEF1D"	"B2RAR6;D3DWK1;P29692;B4DDU4;D3DWK3;E9PBQ9;E9PK01;Q4VBZ6;Q969J1;Q96I38;E9PQZ1"	"1936"	"ENSG00000104529;ENSG00000273594"	"ENSG00000104529"	"8q24.3"	"8"	143579697	143599541	-1	143599541	22	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_12332_7"	"12332_7"	"12332-7"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/12332_7_EEF2K_EF2K.txt.gz"	"12332_7_EEF2K_EF2K.txt.gz"	"EEF2K"	"EF2K"	"EEF2K"	"EEF2K"	"eukaryotic elongation factor 2 kinase"	"Eukaryotic elongation factor 2 kinase"	"EEF2K"	"A0AAG2TFE4;O00418;Q8N588"	"29904"	"ENSG00000103319;ENSG00000284161"	"ENSG00000103319"	"16p12.2"	"16"	22206282	22288732	1	22206282	6	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_10830_5"	"10830_5"	"10830-5"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/10830_5_EFCAB14_K0494.txt.gz"	"10830_5_EFCAB14_K0494.txt.gz"	"EFCAB14"	"K0494"	"EFCAB14"	"EFCAB14"	"EF-hand calcium binding domain 14"	"EF-hand calcium-binding domain-containing protein 14:N-term"	"EFCAB14"	"A0A804H3B5;D3DQ23;O75071;Q5SXB8"	"9813"	"ENSG00000159658"	"ENSG00000159658"	"1p33"	"1"	46675159	46719064	-1	46719064	4	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_8480_29"	"8480_29"	"8480-29"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/8480_29_EFEMP1_FBLN3.txt.gz"	"8480_29_EFEMP1_FBLN3.txt.gz"	"EFEMP1"	"FBLN3"	"EFEMP1"	"EFEMP1"	"EGF containing fibulin extracellular matrix protein 1"	"EGF-containing fibulin-like extracellular matrix protein 1"	"EFEMP1"	"A0A0S2Z4F1;A8K3I4;A8KAJ3;B2R6M6;B4DW75;D6W5D2;Q12805;Q541U7;A0A0S2Z3V1"	"2202"	"ENSG00000115380"	"ENSG00000115380"	"2p16.1"	"2"	55865967	55924139	-1	55924139	9	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_19616_100"	"19616_100"	"19616-100"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/19616_100_EFHD1_EFHD1.txt.gz"	"19616_100_EFHD1_EFHD1.txt.gz"	"EFHD1"	"EFHD1"	"EFHD1"	"EFHD1"	"EF-hand domain family member D1"	"EF-hand domain-containing protein D1"	"EFHD1"	"Q53SA2;Q8WYH2;B2RD83;E9PFH3;Q59EU6;Q9BTF8;Q9BUP0;Q9H8I2;Q9HBQ0"	"80303"	"ENSG00000115468"	"ENSG00000115468"	"2q37.1"	"2"	232606057	232682781	1	232606057	9	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_14124_6"	"14124_6"	"14124-6"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/14124_6_EFNA2_Ephrin_A2.txt.gz"	"14124_6_EFNA2_Ephrin_A2.txt.gz"	"EFNA2"	"Ephrin_A2"	"EFNA2"	"EFNA2"	"ephrin A2"	"Ephrin-A2"	"EFNA2"	"O43921;O76020"	"1943"	"ENSG00000099617"	"ENSG00000099617"	"19p13.3"	"19"	1286154	1300237	1	1286154	2	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_14153_8"	"14153_8"	"14153-8"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/14153_8_EFNA3_Ephrin_A3.txt.gz"	"14153_8_EFNA3_Ephrin_A3.txt.gz"	"EFNA3"	"Ephrin_A3"	"EFNA3"	"EFNA3"	"ephrin A3"	"Ephrin-A3"	"EFNA3"	"B4DJD6;B7ZAD3;D3DV85;P52797;Q0VGC9;Q5SR70"	"1944"	"ENSG00000143590"	"ENSG00000143590"	"1q21.3"	"1"	155078872	155087538	1	155078872	6	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_2614_28"	"2614_28"	"2614-28"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/2614_28_EFNA4_Ephrin_A4.txt.gz"	"2614_28_EFNA4_Ephrin_A4.txt.gz"	"EFNA4"	"Ephrin_A4"	"EFNA4"	"EFNA4"	"ephrin A4"	"Ephrin-A4"	"EFNA4"	"C9JHJ8;G3XAK2;O95457;P52798;Q5SR71;Q6FI57"	"1945"	"ENSG00000243364"	"ENSG00000243364"	"1q21.3"	"1"	155063731	155069553	1	155063731	6	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_2615_60"	"2615_60"	"2615-60"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/2615_60_EFNA5_Ephrin_A5.txt.gz"	"2615_60_EFNA5_Ephrin_A5.txt.gz"	"EFNA5"	"Ephrin_A5"	"EFNA5"	"EFNA5"	"ephrin A5"	"Ephrin-A5"	"EFNA5"	"D6RDV5;P52803"	"1946"	"ENSG00000184349"	"ENSG00000184349"	"5q21.3"	"5"	107376889	107670895	-1	107670895	2	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_13104_32"	"13104_32"	"13104-32"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/13104_32_EFNB1_EFNB1.txt.gz"	"13104_32_EFNB1_EFNB1.txt.gz"	"EFNB1"	"EFNB1"	"EFNB1"	"EFNB1"	"ephrin B1"	"Ephrin-B1"	"EFNB1"	"D3DVU0;P98172"	"1947"	"ENSG00000090776"	"ENSG00000090776"	"Xq13.1"	"X"	68828997	68842147	1	68828997	2	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_14131_37"	"14131_37"	"14131-37"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/14131_37_EFNB2_EFNB2.txt.gz"	"14131_37_EFNB2_EFNB2.txt.gz"	"EFNB2"	"EFNB2"	"EFNB2"	"EFNB2"	"ephrin B2"	"Ephrin-B2:Extracellular domain"	"EFNB2"	"P52799;Q5JV56"	"1948"	"ENSG00000125266"	"ENSG00000125266"	"13q33.3"	"13"	106489731	106535114	-1	106535114	2	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_8772_5"	"8772_5"	"8772-5"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/8772_5_EFNB2_EFNB2.txt.gz"	"8772_5_EFNB2_EFNB2.txt.gz"	"EFNB2"	"EFNB2"	"EFNB2"	"EFNB2"	"ephrin B2"	"Ephrin-B2:Cytoplasmic domain"	"EFNB2"	"P52799;Q5JV56"	"1948"	"ENSG00000125266"	"ENSG00000125266"	"13q33.3"	"13"	106489731	106535114	-1	106535114	2	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_2514_65"	"2514_65"	"2514-65"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/2514_65_EFNB3_Ephrin_B3.txt.gz"	"2514_65_EFNB3_Ephrin_B3.txt.gz"	"EFNB3"	"Ephrin_B3"	"EFNB3"	"EFNB3"	"ephrin B3"	"Ephrin-B3:Extracellular domain"	"EFNB3"	"B2RBW2;D3DTQ6;O00680;Q15768;Q8TBH7;Q92875"	"1949"	"ENSG00000108947"	"ENSG00000108947"	"17p13.1"	"17"	7705202	7711378	1	7705202	6	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_7785_1"	"7785_1"	"7785-1"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/7785_1_EFNB3_Ephrin_B3.txt.gz"	"7785_1_EFNB3_Ephrin_B3.txt.gz"	"EFNB3"	"Ephrin_B3"	"EFNB3"	"EFNB3"	"ephrin B3"	"Ephrin-B3:Cytoplasmic domain"	"EFNB3"	"B2RBW2;D3DTQ6;O00680;Q15768;Q8TBH7;Q92875"	"1949"	"ENSG00000108947"	"ENSG00000108947"	"17p13.1"	"17"	7705202	7711378	1	7705202	6	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_12572_236"	"12572_236"	"12572-236"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/12572_236_EFS_EFS.txt.gz"	"12572_236_EFS_EFS.txt.gz"	"EFS"	"EFS"	"EFS"	"EFS"	"embryonal Fyn-associated substrate"	"Embryonal Fyn-associated substrate"	"EFS"	"O43281;B2RAJ7;B4DJ56;E9PGU2;O43282"	"10278"	"ENSG00000100842"	"ENSG00000100842"	"14q11.2"	"14"	23356402	23365752	-1	23365752	5	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_5509_7"	"5509_7"	"5509-7"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/5509_7_EGF_EGF.txt.gz"	"5509_7_EGF_EGF.txt.gz"	"EGF"	"EGF"	"EGF"	"EGF"	"epidermal growth factor"	"Epidermal growth factor:Extracellular domain"	"EGF"	"P01133;A0A494C018;B4DRK7;E7EVD2;E9PBF0;Q52LZ6"	"1950"	"ENSG00000138798"	"ENSG00000138798"	"4q25"	"4"	109912884	110012266	1	109912884	6	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_17454_15"	"17454_15"	"17454-15"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/17454_15_EGFL6_EGFL6.txt.gz"	"17454_15_EGFL6_EGFL6.txt.gz"	"EGFL6"	"EGFL6"	"EGFL6"	"EGFL6"	"EGF like domain multiple 6"	"Epidermal growth factor-like protein 6"	"EGFL6"	"Q8IUX8;B2RCB1;Q6UXJ1;Q8NBV0;Q8WYG3;Q9NY67;Q9NZL7;Q9UFK6"	"25975"	"ENSG00000198759"	"ENSG00000198759"	"Xp22.2"	"X"	13569605	13633575	1	13569605	8	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_12338_27"	"12338_27"	"12338-27"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/12338_27_EGFLAM_EGFLA.txt.gz"	"12338_27_EGFLAM_EGFLA.txt.gz"	"EGFLAM"	"EGFLA"	"EGFLAM"	"EGFLAM"	"EGF like, fibronectin type III and laminin G domains"	"Pikachurin"	"EGFLAM"	"A8K6D7;Q5U643;Q63HQ2;Q6P3V1;Q8N124;Q8N197;Q8N7Y0;Q8N8N5;Q8NAL2"	"133584"	"ENSG00000164318"	"ENSG00000164318"	"5p13.2-p13.1"	"5"	38258409	38465021	1	38258409	9	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_19567_1"	"19567_1"	"19567-1"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/19567_1_EGFR_EGFRvIII.txt.gz"	"19567_1_EGFR_EGFRvIII.txt.gz"	"EGFR"	"EGFRvIII"	"EGFR"	"EGFR"	"epidermal growth factor receptor"	"Epidermal growth factor receptor variant III"	"EGFR"	"F2YGG7;Q504U8;A9CB80;E7BSV0;B7Z2I3;C9JYS6;Q59FL8;O00688;O00732;P00533;P06268;Q14225;Q2TTR7;Q68GS5;Q92795;Q9BZS2;Q9GZX1;Q9H2C9;Q9H3C9;Q9UMD7;Q9UMD8;Q9UMG5;Q68GS6"	"1956"	"ENSG00000146648"	"ENSG00000146648"	"7p11.2"	"7"	55019021	55211628	1	55019021	23	2	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_2677_1"	"2677_1"	"2677-1"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/2677_1_EGFR_ERBB1.txt.gz"	"2677_1_EGFR_ERBB1.txt.gz"	"EGFR"	"ERBB1"	"EGFR"	"EGFR"	"epidermal growth factor receptor"	"Epidermal growth factor receptor"	"EGFR"	"F2YGG7;Q504U8;A9CB80;E7BSV0;B7Z2I3;C9JYS6;Q59FL8;O00688;O00732;P00533;P06268;Q14225;Q2TTR7;Q68GS5;Q92795;Q9BZS2;Q9GZX1;Q9H2C9;Q9H3C9;Q9UMD7;Q9UMD8;Q9UMG5;Q68GS6"	"1956"	"ENSG00000146648"	"ENSG00000146648"	"7p11.2"	"7"	55019021	55211628	1	55019021	23	2	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_9901_28"	"9901_28"	"9901-28"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/9901_28_EGLN1_EGLN1.txt.gz"	"9901_28_EGLN1_EGLN1.txt.gz"	"EGLN1"	"EGLN1"	"EGLN1"	"EGLN1"	"egl-9 family hypoxia inducible factor 1"	"Egl nine homolog 1"	"EGLN1"	"R4SCP5;Q8N3M8;Q9BZS8;Q9BZT0;Q9GZT9;R4SCQ0"	"54583"	"ENSG00000135766"	"ENSG00000135766"	"1q42.2"	"1"	231363751	231425044	-1	231425044	6	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_12813_18"	"12813_18"	"12813-18"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/12813_18_EHBP1_EHBP1.txt.gz"	"12813_18_EHBP1_EHBP1.txt.gz"	"EHBP1"	"EHBP1"	"EHBP1"	"EHBP1"	"EH domain binding protein 1"	"EH domain-binding protein 1"	"EHBP1"	"A0A140VK17;A8K930;O94977;Q53TG7;Q53TV6;Q580X2;Q6NX72;Q6PIT3;Q6QNV2;Q8NDI1;Q9NWI9"	"23301"	"ENSG00000115504"	"ENSG00000115504"	"2p15"	"2"	62673851	63046487	1	62673851	11	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_11421_10"	"11421_10"	"11421-10"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/11421_10_EHD4_EHD4.txt.gz"	"11421_10_EHD4_EHD4.txt.gz"	"EHD4"	"EHD4"	"EHD4"	"EHD4"	"EH domain containing 4"	"EH domain-containing protein 4"	"EHD4"	"A8K9B9;Q9H223;Q9HAR1;Q9NZN2"	"30844"	"ENSG00000103966"	"ENSG00000103966"	"15q15.1"	"15"	41895939	41972578	-1	41972578	4	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_13387_55"	"13387_55"	"13387-55"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/13387_55_EHF_EHF.txt.gz"	"13387_55_EHF_EHF.txt.gz"	"EHF"	"EHF"	"EHF"	"EHF"	"ETS homologous factor"	"ETS homologous factor"	"EHF"	"Q9NZC4;D3DR08;D3DR10;E9PSB2;Q9H509;Q9UKF9;Q9Y5V4;Q9Y5V5"	"26298"	"ENSG00000135373"	"ENSG00000135373"	"11p13"	"11"	34621093	34661057	1	34621093	8	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_5843_60"	"5843_60"	"5843-60"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/5843_60_EHMT2_NG36.txt.gz"	"5843_60_EHMT2_NG36.txt.gz"	"EHMT2"	"NG36"	"EHMT2"	"EHMT2"	"euchromatic histone lysine methyltransferase 2"	"Histone-lysine N-methyltransferase EHMT2"	"EHMT2"	"A0A0G2JIR1;A2ABF8;B7Z852;Q59FM7;A0A0G2JK64;A2ABF9;A0A1U9X7P8;A0A0G2JIS2;A0A024RCN9;B0UZY2;Q14349;Q5JP83;Q5JQ92;Q5JQA1;Q5JQG3;Q6PK06;Q96KQ7;Q96MH5;Q96QD0;Q9UQL8;Q9Y331"	"10919"	"ENSG00000204371;ENSG00000232045;ENSG00000224143;ENSG00000236759;ENSG00000227333;ENSG00000238134;ENSG00000206376"	"ENSG00000204371"	"6p21.33"	"6"	31879759	31897687	-1	31897687	147	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_8079_39"	"8079_39"	"8079-39"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/8079_39_EID3_EID3.txt.gz"	"8079_39_EID3_EID3.txt.gz"	"EID3"	"EID3"	"EID3"	"EID3"	"EP300 interacting inhibitor of differentiation 3"	"EP300-interacting inhibitor of differentiation 3"	"EID3"	"A0A140VJI9;Q8N140"	"493861"	"ENSG00000255150"	"ENSG00000255150"	"12q23.3"	"12"	104303739	104305205	1	104303739	2	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_13545_97"	"13545_97"	"13545-97"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/13545_97_EIF1AD_EIF1A.txt.gz"	"13545_97_EIF1AD_EIF1A.txt.gz"	"EIF1AD"	"EIF1A"	"EIF1AD"	"EIF1AD"	"eukaryotic translation initiation factor 1A domain containing"	"Probable RNA-binding protein EIF1AD"	"EIF1AD"	"B2R4N5;Q8N9N8;Q9BSC1"	"84285"	"ENSG00000175376"	"ENSG00000175376"	"11q13.1"	"11"	65996545	66002176	-1	66002176	3	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_9850_38"	"9850_38"	"9850-38"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/9850_38_EIF1AX_IF1AX.txt.gz"	"9850_38_EIF1AX_IF1AX.txt.gz"	"EIF1AX"	"IF1AX"	"EIF1AX"	"EIF1AX"	"eukaryotic translation initiation factor 1A X-linked"	"Eukaryotic translation initiation factor 1A, X-chromosomal"	"EIF1AX"	"B2R5U5;P47813;Q0VGC2;Q5JPS5;Q5JPS6"	"1964"	"ENSG00000173674"	"ENSG00000173674"	"Xp22.12"	"X"	20124518	20141844	-1	20141844	5	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_19224_5"	"19224_5"	"19224-5"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/19224_5_EIF1AY_IF1AY.txt.gz"	"19224_5_EIF1AY_IF1AY.txt.gz"	"EIF1AY"	"IF1AY"	"EIF1AY"	"EIF1AY"	"eukaryotic translation initiation factor 1A Y-linked"	"Eukaryotic translation initiation factor 1A, Y-chromosomal"	"EIF1AY"	"A6NJH9;O14602;Q9BS77"	"9086"	"ENSG00000198692"	"ENSG00000198692"	"Yq11.223"	"Y"	20575725	20593154	1	20575725	3	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_12701_1"	"12701_1"	"12701-1"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/12701_1_EIF1B_EIF1B.txt.gz"	"12701_1_EIF1B_EIF1B.txt.gz"	"EIF1B"	"EIF1B"	"EIF1B"	"EIF1B"	"eukaryotic translation initiation factor 1B"	"Eukaryotic translation initiation factor 1b"	"EIF1B"	"A0A024R2V6;O60739;Q53F41;Q6FG85;Q9UQF8"	"10289"	"ENSG00000114784"	"ENSG00000114784"	"3p22.1"	"3"	40309684	40312424	1	40309684	5	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_14284_23"	"14284_23"	"14284-23"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/14284_23_EIF2AK4_E2AK4.txt.gz"	"14284_23_EIF2AK4_E2AK4.txt.gz"	"EIF2AK4"	"E2AK4"	"EIF2AK4"	"EIF2AK4"	"eukaryotic translation initiation factor 2 alpha kinase 4"	"eIF-2-alpha kinase GCN2"	"EIF2AK4"	"C9JEC4;H0YME5;Q69YL7;Q6DC97;Q96GN6;Q9H5K1;Q9NSQ3;Q9NSZ5;Q9P2K8;Q9UJ56"	"440275"	"ENSG00000128829"	"ENSG00000128829"	"15q15.1"	"15"	39934146	40035591	1	39934146	10	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_10080_9"	"10080_9"	"10080-9"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/10080_9_EIF2B1_EI2BA.txt.gz"	"10080_9_EIF2B1_EI2BA.txt.gz"	"EIF2B1"	"EI2BA"	"EIF2B1"	"EIF2B1"	"eukaryotic translation initiation factor 2B subunit alpha"	"Translation initiation factor eIF-2B subunit alpha"	"EIF2B1"	"A6NLY9;B4DGX0;Q14232;Q3SXP4"	"1967"	"ENSG00000111361"	"ENSG00000111361"	"12q24.31"	"12"	123620406	123633766	-1	123633766	4	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_19259_176"	"19259_176"	"19259-176"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/19259_176_EIF2S1_IF2A.txt.gz"	"19259_176_EIF2S1_IF2A.txt.gz"	"EIF2S1"	"IF2A"	"EIF2S1"	"EIF2S1"	"eukaryotic translation initiation factor 2 subunit alpha"	"Eukaryotic translation initiation factor 2 subunit 1"	"EIF2S1"	"G3V4T5;P05198;Q53XC0"	"1965"	"ENSG00000134001"	"ENSG00000134001"	"14q23.3"	"14"	67359997	67386516	1	67359997	3	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_11454_87"	"11454_87"	"11454-87"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/11454_87_EIF3G_EIF3G.txt.gz"	"11454_87_EIF3G_EIF3G.txt.gz"	"EIF3G"	"EIF3G"	"EIF3G"	"EIF3G"	"eukaryotic translation initiation factor 3 subunit G"	"Eukaryotic translation initiation factor 3 subunit G"	"EIF3G"	"A8K5K5;O14801;O75821;Q6IAM0;Q969U5"	"8666"	"ENSG00000130811"	"ENSG00000130811"	"19p13.2"	"19"	10115017	10119918	-1	10119918	5	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_13497_34"	"13497_34"	"13497-34"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/13497_34_EIF3J_EIF3J.txt.gz"	"13497_34_EIF3J_EIF3J.txt.gz"	"EIF3J"	"EIF3J"	"EIF3J"	"EIF3J"	"eukaryotic translation initiation factor 3 subunit J"	"Eukaryotic translation initiation factor 3 subunit J"	"EIF3J"	"O75822;B4DUI3;F5H425;Q9BUD2;Q9H8Q2;Q9UI65"	"8669"	"ENSG00000104131"	"ENSG00000104131"	"15q21.1"	"15"	44537057	44563029	1	44537057	6	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_18829_4"	"18829_4"	"18829-4"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/18829_4_EIF4A1_IF4A1.txt.gz"	"18829_4_EIF4A1_IF4A1.txt.gz"	"EIF4A1"	"IF4A1"	"EIF4A1"	"EIF4A1"	"eukaryotic translation initiation factor 4A1"	"Eukaryotic initiation factor 4A-I"	"EIF4A1"	"J3KT12;A8K088;A8K7F6;B2R6L8;D3DTP9;J3QLC4;P04765;P60842;Q5U018;Q61516"	"1973"	"ENSG00000161960"	"ENSG00000161960"	"17p13.1"	"17"	7572706	7579005	1	7572706	10	1	"SomaScan.db + EnsDb.Hsapiens.v86"
